Task_Name,Task_Desc,Date_Time,File_Name,Log_Message,Action_Taken
Download,Access Files from Bucket: mushroomclassification,2021-04-04 20:36:06.412957,,1 files are available,Downloading Files
Download,Downloading File,2021-04-04 20:36:10.324181,Predicting/SchemaFile/schema_prediction.json,Downloaded Successfully,
Download,Downloading From: Predicting/SchemaFile/ To: Temp_Files/Predicting/SchemaFile/,2021-04-04 20:36:10.324181,,Completed,1 files are downloaded successfully
AWS Connection,"Session, Resource, Client connections",2021-04-04 20:37:07.089428,,Started,
AWS Connection,Session Connection,2021-04-04 20:37:07.161432,,Session connection Successful,
AWS Connection,Resource Connection,2021-04-04 20:37:08.097486,,Resource connection Successful,
AWS Connection,Client Connection,2021-04-04 20:37:08.133488,,Client connection Successful,
Upload,Deleting Folder from Bucket,2021-04-04 20:37:16.599972,,Deleted,Folder Predicting/GoodFiles/ is successfully deleted from Bucket mushroomclassification
Upload,Uploading From: Temp_Files/Predicting/GoodFiles/ To: Predicting/GoodFiles/,2021-04-04 20:37:16.599972,,Started,
Upload,Uploading File,2021-04-04 20:37:17.877045,mushroom_08012006_120010.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:19.176119,mushroom_08012007_120011.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:20.444192,mushroom_08012008_120012.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:21.697264,mushroom_08012009_120013.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:22.970336,mushroom_08012010_120014.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:24.235409,mushroom_08012011_120015.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:25.499481,mushroom_08012012_120016.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:26.768554,mushroom_08012013_120017.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:28.026626,mushroom_08012014_120018.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:29.289698,mushroom_08012015_120019.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:30.568771,mushroom_08012016_120020.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:31.829843,mushroom_08012017_120021.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:33.088915,mushroom_08012018_120022.csv,Uploaded Successfully,
Upload,Uploading From: Temp_Files/Predicting/GoodFiles/ To: Predicting/GoodFiles/,2021-04-04 20:37:33.088915,,Completed,13 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-04-04 20:37:35.291041,,Deleted,Folder Predicting/BadFiles/ is successfully deleted from Bucket mushroomclassification
Upload,Uploading From: Temp_Files/Predicting/BadFiles/ To: Predicting/BadFiles/,2021-04-04 20:37:35.291041,,Started,
Upload,Uploading File,2021-04-04 20:37:36.568114,mushroom_08012016_120.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:38.082201,mushroom_08012017_1201.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:39.111260,mushroom_08012018_120088.csv,Uploaded Successfully,
Upload,Uploading From: Temp_Files/Predicting/BadFiles/ To: Predicting/BadFiles/,2021-04-04 20:37:39.111260,,Completed,3 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-04-04 20:37:43.506511,,Deleted,Folder Predicting/TransformedFiles/ is successfully deleted from Bucket mushroomclassification
Upload,Uploading From: Temp_Files/Predicting/TransformedFiles/ To: Predicting/TransformedFiles/,2021-04-04 20:37:43.506511,,Started,
Upload,Uploading File,2021-04-04 20:37:44.763583,mushroom_08012006_120010.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:46.010654,mushroom_08012007_120011.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:47.313729,mushroom_08012008_120012.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:48.565800,mushroom_08012009_120013.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:49.889876,mushroom_08012010_120014.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:51.263955,mushroom_08012011_120015.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:52.515026,mushroom_08012012_120016.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:53.759097,mushroom_08012013_120017.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:55.023170,mushroom_08012014_120018.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:56.311243,mushroom_08012015_120019.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:57.569315,mushroom_08012016_120020.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:37:58.820387,mushroom_08012017_120021.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:38:00.114461,mushroom_08012018_120022.csv,Uploaded Successfully,
Upload,Uploading From: Temp_Files/Predicting/TransformedFiles/ To: Predicting/TransformedFiles/,2021-04-04 20:38:00.114461,,Completed,13 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-04-04 20:38:01.932565,,Deleted,Folder Predicting/SingleFile/ is successfully deleted from Bucket mushroomclassification
Upload,Uploading From: Temp_Files/Predicting/SingleFile/ To: Predicting/SingleFile/,2021-04-04 20:38:01.932565,,Started,
Upload,Uploading File,2021-04-04 20:38:25.200896,InputFile.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:38:36.535544,SingleFile.csv,Uploaded Successfully,
Upload,Uploading From: Temp_Files/Predicting/SingleFile/ To: Predicting/SingleFile/,2021-04-04 20:38:36.535544,,Completed,2 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-04-04 20:38:40.887793,,Deleted,Folder Predicting/LogFiles/ is successfully deleted from Bucket mushroomclassification
Upload,Uploading From: Temp_Files/Predicting/LogFiles/ To: Predicting/LogFiles/,2021-04-04 20:38:40.887793,,Started,
Upload,Uploading File,2021-04-04 20:38:49.114263,Logs_of_AllTransactions.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:38:50.136322,Logs_of_Downloading.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:38:50.910366,Logs_of_LocalFolderCreation.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:38:51.452397,Logs_of_Merging.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:38:52.001429,Logs_of_Predictions.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:38:53.777530,Logs_of_Preprocess.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:38:55.559632,Logs_of_Transform.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:38:56.340677,Logs_of_Validated.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 20:38:56.869707,MissingValues_of_Files.csv,Uploaded Successfully,
Upload,Uploading From: Temp_Files/Predicting/LogFiles/ To: Predicting/LogFiles/,2021-04-04 20:38:56.869707,,Completed,9 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-04-04 20:38:58.390794,,Deleted,Folder Predicting/Clusters/ is successfully deleted from Bucket mushroomclassification
Upload,Uploading From: Temp_Files/Predicting/Models/Clusters/ To: Predicting/Clusters/,2021-04-04 20:38:58.390794,,Started,
Upload,Uploading From: Temp_Files/Predicting/Models/Clusters/ To: Predicting/Clusters/,2021-04-04 20:38:58.392794,,Completed,0 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-04-04 20:38:59.685868,,Deleted,Folder Predicting/BestModels/ is successfully deleted from Bucket mushroomclassification
Upload,Uploading From: Temp_Files/Predicting/Models/BestModels/ To: Predicting/BestModels/,2021-04-04 20:38:59.685868,,Started,
Upload,Uploading From: Temp_Files/Predicting/Models/BestModels/ To: Predicting/BestModels/,2021-04-04 20:38:59.686868,,Completed,0 files are uploaded successfully
AWS Connection,"Session, Resource, Client connections",2021-04-04 20:44:18.773119,,Started,
AWS Connection,Session Connection,2021-04-04 20:44:18.852123,,Session connection Successful,
AWS Connection,Resource Connection,2021-04-04 20:44:19.849180,,Resource connection Successful,
